node_type,x(m),y(m),RSSI,SINR,obss/pd,throughput
1,61.7297,55.27,-58.77,36.16,-77,79.34
0,68.7489,51.5617,20,10000,-78,79.34
1,61.7297,55.27,-58.77,36.16,-78,79.34
0,68.7489,51.5617,20,10000,-79,79.34
1,61.7297,55.27,-58.77,36.16,-79,79.34
0,68.7489,51.5617,20,10000,-80,79.34
1,61.7297,55.27,-58.77,36.16,-80,79.34
0,68.7489,51.5617,20,10000,-81,79.34
1,61.7297,55.27,-58.77,36.16,-81,79.34
0,68.7489,51.5617,20,10000,-82,79.34
1,61.7297,55.27,-58.77,36.16,-82,79.34
0,27.1751,20.3813,20,10000,-62,82.78
1,29.3974,16.6756,-50.55,36.82,-62,82.78
0,27.1751,20.3813,20,10000,-63,82.38
1,29.3974,16.6756,-50.55,36.8,-63,82.38
0,27.1751,20.3813,20,10000,-64,66.8
1,29.3974,16.6756,-50.55,35.74,-64,66.8
0,27.1751,20.3813,20,10000,-65,67.79
1,29.3974,16.6756,-50.55,35.83,-65,67.79
0,27.1751,20.3813,20,10000,-66,81.39
1,29.3974,16.6756,-50.55,36.45,-66,81.39
0,27.1751,20.3813,20,10000,-67,83.11
1,29.3974,16.6756,-50.55,36.59,-67,83.11
0,27.1751,20.3813,20,10000,-68,84.32
1,29.3974,16.6756,-50.55,36.69,-68,84.32
0,27.1751,20.3813,20,10000,-69,84.32
1,29.3974,16.6756,-50.55,36.69,-69,84.32
0,27.1751,20.3813,20,10000,-70,84.32
1,29.3974,16.6756,-50.55,36.7,-70,84.32
0,27.1751,20.3813,20,10000,-71,84.32
1,29.3974,16.6756,-50.55,36.7,-71,84.32
0,27.1751,20.3813,20,10000,-72,84.32
1,29.3974,16.6756,-50.55,36.7,-72,84.32
0,27.1751,20.3813,20,10000,-73,84.42
1,29.3974,16.6756,-50.55,36.47,-73,84.42
0,27.1751,20.3813,20,10000,-74,84.42
1,29.3974,16.6756,-50.55,36.47,-74,84.42
0,27.1751,20.3813,20,10000,-75,84.09
1,29.3974,16.6756,-50.55,36.74,-75,84.09
0,27.1751,20.3813,20,10000,-76,84.09
1,29.3974,16.6756,-50.55,36.75,-76,84.09
0,27.1751,20.3813,20,10000,-77,84.09
1,29.3974,16.6756,-50.55,36.75,-77,84.09
0,27.1751,20.3813,20,10000,-78,84.97
1,29.3974,16.6756,-50.55,36.87,-78,84.97
0,27.1751,20.3813,20,10000,-79,83.7
1,29.3974,16.6756,-50.55,36.89,-79,83.7
0,27.1751,20.3813,20,10000,-80,85.22
1,29.3974,16.6756,-50.55,36.79,-80,85.22
0,27.1751,20.3813,20,10000,-81,83.57
1,29.3974,16.6756,-50.55,36.94,-81,83.57
0,27.1751,20.3813,20,10000,-82,84.02
1,29.3974,16.6756,-50.55,36.88,-82,84.02
0,47.9742,35.9807,20,10000,-62,2.96
1,40.4503,35.9919,-76.98,31.61,-62,2.96
0,47.9742,35.9807,20,10000,-63,2.96
1,40.4503,35.9919,-75.98,31.61,-63,2.96
0,47.9742,35.9807,20,10000,-64,3.42
1,40.4503,35.9919,-57.98,31.66,-64,3.42
0,47.9742,35.9807,20,10000,-65,3.42
1,40.4503,35.9919,-57.98,31.65,-65,3.42
0,47.9742,35.9807,20,10000,-66,2.87
1,40.4503,35.9919,-72.98,31.26,-66,2.87
0,47.9742,35.9807,20,10000,-67,4.1
1,40.4503,35.9919,-71.98,31.1,-67,4.1
0,47.9742,35.9807,20,10000,-68,2.54
1,40.4503,35.9919,-70.98,31.11,-68,2.54
0,47.9742,35.9807,20,10000,-69,2.83
1,40.4503,35.9919,-69.98,31.08,-69,2.83
0,47.9742,35.9807,20,10000,-70,2.21
1,40.4503,35.9919,-68.98,29.82,-70,2.21
0,47.9742,35.9807,20,10000,-71,1.94
1,40.4503,35.9919,-67.98,30.44,-71,1.94
0,47.9742,35.9807,20,10000,-72,2.1
1,40.4503,35.9919,-66.98,30.88,-72,2.1
0,47.9742,35.9807,20,10000,-73,2.05
1,40.4503,35.9919,-65.98,30.09,-73,2.05
0,47.9742,35.9807,20,10000,-74,1.79
1,40.4503,35.9919,-57.98,29.6,-74,1.79
0,47.9742,35.9807,20,10000,-75,1.61
1,40.4503,35.9919,-63.98,31.43,-75,1.61
0,47.9742,35.9807,20,10000,-76,2.33
1,40.4503,35.9919,-62.98,31.04,-76,2.33
0,47.9742,35.9807,20,10000,-77,2.33
1,40.4503,35.9919,-57.98,31.2,-77,2.33
0,47.9742,35.9807,20,10000,-78,2.19
1,40.4503,35.9919,-57.98,33.06,-78,2.19
0,47.9742,35.9807,20,10000,-79,2.19
1,40.4503,35.9919,-57.98,33.06,-79,2.19
0,47.9742,35.9807,20,10000,-80,1.14
1,40.4503,35.9919,-57.98,33.49,-80,1.14
0,47.9742,35.9807,20,10000,-81,2.01
1,40.4503,35.9919,-57.98,32.92,-81,2.01
0,47.9742,35.9807,20,10000,-82,2.01
1,40.4503,35.9919,-57.98,32.92,-82,2.01
0,33.866,25.3995,20,10000,-62,59.47
1,28.9009,33.3423,-61.36,31.56,-62,59.47
0,33.866,25.3995,20,10000,-63,59.47
1,28.9009,33.3423,-61.36,31.56,-63,59.47
0,33.866,25.3995,20,10000,-64,59.47
1,28.9009,33.3423,-61.36,31.56,-64,59.47
0,33.866,25.3995,20,10000,-65,59.47
1,28.9009,33.3423,-61.36,31.56,-65,59.47
0,33.866,25.3995,20,10000,-66,59.47
1,28.9009,33.3423,-61.36,31.56,-66,59.47
0,33.866,25.3995,20,10000,-67,59.47
1,28.9009,33.3423,-61.36,31.56,-67,59.47
0,33.866,25.3995,20,10000,-68,59.47
1,28.9009,33.3423,-61.36,31.56,-68,59.47
0,33.866,25.3995,20,10000,-69,59.47
1,28.9009,33.3423,-61.36,31.56,-69,59.47
0,33.866,25.3995,20,10000,-70,59.47
1,28.9009,33.3423,-61.36,31.56,-70,59.47
0,33.866,25.3995,20,10000,-71,59.47
1,28.9009,33.3423,-61.36,31.56,-71,59.47
0,33.866,25.3995,20,10000,-72,59.47
1,28.9009,33.3423,-61.36,31.56,-72,59.47
0,33.866,25.3995,20,10000,-73,59.47
1,28.9009,33.3423,-61.36,31.56,-73,59.47
0,33.866,25.3995,20,10000,-74,59.47
1,28.9009,33.3423,-61.36,31.56,-74,59.47
0,33.866,25.3995,20,10000,-75,59.47
1,28.9009,33.3423,-61.36,31.56,-75,59.47
0,33.866,25.3995,20,10000,-76,59.47
1,28.9009,33.3423,-61.36,31.56,-76,59.47
0,33.866,25.3995,20,10000,-77,59.47
1,28.9009,33.3423,-61.36,31.56,-77,59.47
0,33.866,25.3995,20,10000,-78,59.47
1,28.9009,33.3423,-61.36,31.56,-78,59.47
0,33.866,25.3995,20,10000,-79,59.47
1,28.9009,33.3423,-61.36,31.56,-79,59.47
0,33.866,25.3995,20,10000,-80,59.47
1,28.9009,33.3423,-61.36,31.56,-80,59.47
0,33.866,25.3995,20,10000,-81,59.47
1,28.9009,33.3423,-61.36,31.56,-81,59.47
0,33.866,25.3995,20,10000,-82,59.47
1,28.9009,33.3423,-61.36,31.56,-82,59.47
0,78.8344,59.1258,20,10000,-62,59.44
1,72.6622,65.741,-60.8,34.17,-62,59.44
0,78.8344,59.1258,20,10000,-63,59.44
1,72.6622,65.741,-60.8,34.17,-63,59.44
0,78.8344,59.1258,20,10000,-64,59.44
1,72.6622,65.741,-60.8,34.17,-64,59.44
0,78.8344,59.1258,20,10000,-65,59.44
1,72.6622,65.741,-60.8,34.17,-65,59.44
0,78.8344,59.1258,20,10000,-66,59.44
1,72.6622,65.741,-60.8,34.17,-66,59.44
0,78.8344,59.1258,20,10000,-67,59.44
1,72.6622,65.741,-60.8,34.17,-67,59.44
0,78.8344,59.1258,20,10000,-68,59.44
1,72.6622,65.741,-60.8,34.17,-68,59.44
0,78.8344,59.1258,20,10000,-69,59.44
1,72.6622,65.741,-60.8,34.17,-69,59.44
0,78.8344,59.1258,20,10000,-70,59.44
1,72.6622,65.741,-60.8,34.17,-70,59.44
0,78.8344,59.1258,20,10000,-71,59.44
1,72.6622,65.741,-60.8,34.17,-71,59.44
0,78.8344,59.1258,20,10000,-72,59.44
1,72.6622,65.741,-60.8,34.17,-72,59.44
0,78.8344,59.1258,20,10000,-73,59.44
1,72.6622,65.741,-60.8,34.17,-73,59.44
0,78.8344,59.1258,20,10000,-74,59.44
1,72.6622,65.741,-60.8,34.17,-74,59.44
0,78.8344,59.1258,20,10000,-75,59.44
1,72.6622,65.741,-60.8,34.17,-75,59.44
0,78.8344,59.1258,20,10000,-76,59.44
1,72.6622,65.741,-60.8,34.17,-76,59.44
0,78.8344,59.1258,20,10000,-77,59.44
1,72.6622,65.741,-60.8,34.17,-77,59.44
0,78.8344,59.1258,20,10000,-78,59.44
1,72.6622,65.741,-60.8,34.17,-78,59.44
0,78.8344,59.1258,20,10000,-79,59.44
1,72.6622,65.741,-60.8,34.17,-79,59.44
0,78.8344,59.1258,20,10000,-80,59.44
1,72.6622,65.741,-60.8,34.17,-80,59.44
0,78.8344,59.1258,20,10000,-81,59.44
1,72.6622,65.741,-60.8,34.17,-81,59.44
0,78.8344,59.1258,20,10000,-82,59.44
1,72.6622,65.741,-60.8,34.17,-82,59.44
0,47.5081,35.631,20,10000,-62,63.71
1,49.1295,30.7515,-52.73,36.98,-62,63.71
0,47.5081,35.631,20,10000,-63,64.94
1,49.1295,30.7515,-70.73,36.9,-63,64.94
0,47.5081,35.631,20,10000,-64,63.3
1,49.1295,30.7515,-52.73,36.95,-64,63.3
0,47.5081,35.631,20,10000,-65,63.3
1,49.1295,30.7515,-52.73,36.95,-65,63.3
0,47.5081,35.631,20,10000,-66,64.82
1,49.1295,30.7515,-67.73,36.96,-66,64.82
0,47.5081,35.631,20,10000,-67,65.33
1,49.1295,30.7515,-66.73,36.67,-67,65.33
0,47.5081,35.631,20,10000,-68,65.33
1,49.1295,30.7515,-65.73,36.68,-68,65.33
0,47.5081,35.631,20,10000,-69,65.33
1,49.1295,30.7515,-52.73,36.79,-69,65.33
0,47.5081,35.631,20,10000,-70,66.59
1,49.1295,30.7515,-63.73,36.78,-70,66.59
0,47.5081,35.631,20,10000,-71,66.59
1,49.1295,30.7515,-62.73,36.79,-71,66.59
0,47.5081,35.631,20,10000,-72,79.04
1,49.1295,30.7515,-52.73,33.61,-72,79.04
0,47.5081,35.631,20,10000,-73,65.52
1,49.1295,30.7515,-60.73,37.38,-73,65.52
0,47.5081,35.631,20,10000,-74,68.3
1,49.1295,30.7515,-52.73,37.32,-74,68.3
0,47.5081,35.631,20,10000,-75,68.3
1,49.1295,30.7515,-52.73,37.32,-75,68.3
0,47.5081,35.631,20,10000,-76,68.3
1,49.1295,30.7515,-52.73,37.32,-76,68.3
0,47.5081,35.631,20,10000,-77,68.3
1,49.1295,30.7515,-52.73,37.32,-77,68.3
0,47.5081,35.631,20,10000,-78,68.3
1,49.1295,30.7515,-52.73,37.32,-78,68.3
0,47.5081,35.631,20,10000,-79,68.3
1,49.1295,30.7515,-52.73,37.32,-79,68.3
0,47.5081,35.631,20,10000,-80,68.3
1,49.1295,30.7515,-52.73,37.32,-80,68.3
0,47.5081,35.631,20,10000,-81,68.3
1,49.1295,30.7515,-52.73,37.32,-81,68.3
0,47.5081,35.631,20,10000,-82,68.3
1,49.1295,30.7515,-52.73,37.32,-82,68.3
0,61.0876,45.8157,20,10000,-62,35.9
1,54.7013,49.2433,-76.43,36.99,-62,35.9
0,61.0876,45.8157,20,10000,-63,35.9
1,54.7013,49.2433,-75.43,36.99,-63,35.9
0,61.0876,45.8157,20,10000,-64,35.9
1,54.7013,49.2433,-74.43,36.99,-64,35.9
0,61.0876,45.8157,20,10000,-65,35.9
1,54.7013,49.2433,-73.43,36.99,-65,35.9
0,61.0876,45.8157,20,10000,-66,35.04
1,54.7013,49.2433,-72.43,37.34,-66,35.04
0,61.0876,45.8157,20,10000,-67,37.71
1,54.7013,49.2433,-57.43,37.31,-67,37.71
0,61.0876,45.8157,20,10000,-68,37.71
1,54.7013,49.2433,-57.43,37.31,-68,37.71
0,61.0876,45.8157,20,10000,-69,37.71
1,54.7013,49.2433,-57.43,37.31,-69,37.71
0,61.0876,45.8157,20,10000,-70,37.71
1,54.7013,49.2433,-57.43,37.31,-70,37.71
0,61.0876,45.8157,20,10000,-71,37.71
1,54.7013,49.2433,-57.43,37.31,-71,37.71
0,61.0876,45.8157,20,10000,-72,37.71
1,54.7013,49.2433,-57.43,37.31,-72,37.71
0,61.0876,45.8157,20,10000,-73,37.71
1,54.7013,49.2433,-57.43,37.31,-73,37.71
0,61.0876,45.8157,20,10000,-74,37.71
1,54.7013,49.2433,-57.43,37.31,-74,37.71
0,61.0876,45.8157,20,10000,-75,37.71
1,54.7013,49.2433,-57.43,37.31,-75,37.71
0,61.0876,45.8157,20,10000,-76,37.71
1,54.7013,49.2433,-57.43,37.31,-76,37.71
0,61.0876,45.8157,20,10000,-77,38.99
1,54.7013,49.2433,-57.43,37.32,-77,38.99
0,61.0876,45.8157,20,10000,-78,38.99
1,54.7013,49.2433,-57.43,37.32,-78,38.99
0,61.0876,45.8157,20,10000,-79,38.99
1,54.7013,49.2433,-57.43,37.32,-79,38.99
0,61.0876,45.8157,20,10000,-80,38.99
1,54.7013,49.2433,-57.43,37.32,-80,38.99
0,61.0876,45.8157,20,10000,-81,38.99
1,54.7013,49.2433,-57.43,37.32,-81,38.99
0,61.0876,45.8157,20,10000,-82,38.99
1,54.7013,49.2433,-57.43,37.32,-82,38.99
0,20.4401,15.3301,20,10000,-62,34.7
1,27.8602,15.2115,-76.77,23.77,-62,34.7
0,20.4401,15.3301,20,10000,-63,34.7
1,27.8602,15.2115,-75.77,23.77,-63,34.7
0,20.4401,15.3301,20,10000,-64,34.7
1,27.8602,15.2115,-74.77,23.77,-64,34.7
0,20.4401,15.3301,20,10000,-65,34.7
1,27.8602,15.2115,-73.77,23.77,-65,34.7
0,20.4401,15.3301,20,10000,-66,31.63
1,27.8602,15.2115,-57.77,23.51,-66,31.63
0,20.4401,15.3301,20,10000,-67,31.63
1,27.8602,15.2115,-57.77,23.52,-67,31.63
0,20.4401,15.3301,20,10000,-68,32.51
1,27.8602,15.2115,-70.77,23.27,-68,32.51
0,20.4401,15.3301,20,10000,-69,32.6
1,27.8602,15.2115,-69.77,24.12,-69,32.6
0,20.4401,15.3301,20,10000,-70,28.66
1,27.8602,15.2115,-68.77,22.86,-70,28.66
0,20.4401,15.3301,20,10000,-71,24.44
1,27.8602,15.2115,-67.77,22.7,-71,24.44
0,20.4401,15.3301,20,10000,-72,27.45
1,27.8602,15.2115,-57.77,24.55,-72,27.45
0,20.4401,15.3301,20,10000,-73,28.25
1,27.8602,15.2115,-57.77,23.68,-73,28.25
0,20.4401,15.3301,20,10000,-74,26.85
1,27.8602,15.2115,-64.77,25.1,-74,26.85
0,20.4401,15.3301,20,10000,-75,29.1
1,27.8602,15.2115,-57.77,24.93,-75,29.1
0,20.4401,15.3301,20,10000,-76,27.67
1,27.8602,15.2115,-57.77,24.99,-76,27.67
0,20.4401,15.3301,20,10000,-77,27.59
1,27.8602,15.2115,-57.77,23.69,-77,27.59
0,20.4401,15.3301,20,10000,-78,27.09
1,27.8602,15.2115,-57.77,24.24,-78,27.09
0,20.4401,15.3301,20,10000,-79,26.58
1,27.8602,15.2115,-57.77,24.18,-79,26.58
0,20.4401,15.3301,20,10000,-80,26.58
1,27.8602,15.2115,-57.77,24.18,-80,26.58
0,20.4401,15.3301,20,10000,-81,27.13
1,27.8602,15.2115,-57.77,24.46,-81,27.13
0,20.4401,15.3301,20,10000,-82,26.81
1,27.8602,15.2115,-57.77,23.67,-82,26.81
0,51.8659,38.8995,20,10000,-62,88.2
1,47.0117,35.6242,-54.45,35.37,-62,88.2
0,51.8659,38.8995,20,10000,-63,88.2
1,47.0117,35.6242,-54.45,35.37,-63,88.2
0,51.8659,38.8995,20,10000,-64,88.2
1,47.0117,35.6242,-54.45,35.37,-64,88.2
0,51.8659,38.8995,20,10000,-65,88.2
1,47.0117,35.6242,-54.45,35.37,-65,88.2
0,51.8659,38.8995,20,10000,-66,88.2
1,47.0117,35.6242,-54.45,35.37,-66,88.2
0,51.8659,38.8995,20,10000,-67,88.2
1,47.0117,35.6242,-54.45,35.37,-67,88.2
0,51.8659,38.8995,20,10000,-68,88.2
1,47.0117,35.6242,-54.45,35.37,-68,88.2
0,51.8659,38.8995,20,10000,-69,88.2
1,47.0117,35.6242,-54.45,35.37,-69,88.2
0,51.8659,38.8995,20,10000,-70,88.2
1,47.0117,35.6242,-54.45,35.37,-70,88.2
0,51.8659,38.8995,20,10000,-71,88.2
1,47.0117,35.6242,-54.45,35.37,-71,88.2
0,51.8659,38.8995,20,10000,-72,88.2
1,47.0117,35.6242,-54.45,35.37,-72,88.2
0,51.8659,38.8995,20,10000,-73,88.2
1,47.0117,35.6242,-54.45,35.37,-73,88.2
0,51.8659,38.8995,20,10000,-74,88.2
1,47.0117,35.6242,-54.45,35.37,-74,88.2
0,51.8659,38.8995,20,10000,-75,88.2
1,47.0117,35.6242,-54.45,35.37,-75,88.2
0,51.8659,38.8995,20,10000,-76,88.2
1,47.0117,35.6242,-54.45,35.37,-76,88.2
0,51.8659,38.8995,20,10000,-77,88.2
1,47.0117,35.6242,-54.45,35.37,-77,88.2
0,51.8659,38.8995,20,10000,-78,88.2
1,47.0117,35.6242,-54.45,35.37,-78,88.2
0,51.8659,38.8995,20,10000,-79,88.2
1,47.0117,35.6242,-54.45,35.37,-79,88.2
0,51.8659,38.8995,20,10000,-80,88.2
1,47.0117,35.6242,-54.45,35.37,-80,88.2
0,51.8659,38.8995,20,10000,-81,88.2
1,47.0117,35.6242,-54.45,35.37,-81,88.2
0,51.8659,38.8995,20,10000,-82,88.2
1,47.0117,35.6242,-54.45,35.37,-82,88.2
0,60.1864,45.1398,20,10000,-62,11.85
1,60.7237,48.8354,-67.79,43.79,-62,11.85
0,60.1864,45.1398,20,10000,-63,15.9
1,60.7237,48.8354,-66.79,43.51,-63,15.9
0,60.1864,45.1398,20,10000,-64,15.9
1,60.7237,48.8354,-65.79,43.51,-64,15.9
0,60.1864,45.1398,20,10000,-65,29.1
1,60.7237,48.8354,-48.79,43.31,-65,29.1
0,60.1864,45.1398,20,10000,-66,30.79
1,60.7237,48.8354,-63.79,42.97,-66,30.79
0,60.1864,45.1398,20,10000,-67,29.69
1,60.7237,48.8354,-62.79,42.59,-67,29.69
0,60.1864,45.1398,20,10000,-68,47.54
1,60.7237,48.8354,-61.79,42.75,-68,47.54
0,60.1864,45.1398,20,10000,-69,44.8
1,60.7237,48.8354,-60.79,42.94,-69,44.8
0,60.1864,45.1398,20,10000,-70,41.52
1,60.7237,48.8354,-48.79,42.95,-70,41.52
0,60.1864,45.1398,20,10000,-71,11.13
1,60.7237,48.8354,-58.79,41.83,-71,11.13
0,60.1864,45.1398,20,10000,-72,14.11
1,60.7237,48.8354,-57.79,41.93,-72,14.11
0,60.1864,45.1398,20,10000,-73,32.21
1,60.7237,48.8354,-56.79,42.55,-73,32.21
0,60.1864,45.1398,20,10000,-74,39.19
1,60.7237,48.8354,-48.79,42.87,-74,39.19
0,60.1864,45.1398,20,10000,-75,28.37
1,60.7237,48.8354,-48.79,44.72,-75,28.37
0,60.1864,45.1398,20,10000,-76,35.03
1,60.7237,48.8354,-48.79,44.9,-76,35.03
0,60.1864,45.1398,20,10000,-77,26.24
1,60.7237,48.8354,-48.79,44.74,-77,26.24
0,60.1864,45.1398,20,10000,-78,4.13
1,60.7237,48.8354,-48.79,44.51,-78,4.13
0,60.1864,45.1398,20,10000,-79,4.13
1,60.7237,48.8354,-48.79,44.51,-79,4.13
0,60.1864,45.1398,20,10000,-80,4.13
1,60.7237,48.8354,-48.79,44.51,-80,4.13
0,60.1864,45.1398,20,10000,-81,4.83
1,60.7237,48.8354,-48.79,44.81,-81,4.83
0,60.1864,45.1398,20,10000,-82,4.83
1,60.7237,48.8354,-48.79,44.81,-82,4.83
0,38.9985,29.2489,20,10000,-62,2.92
1,41.1802,38.7058,-80.93,32.35,-62,2.92
0,38.9985,29.2489,20,10000,-63,2.92
1,41.1802,38.7058,-79.93,32.35,-63,2.92
0,38.9985,29.2489,20,10000,-64,2.92
1,41.1802,38.7058,-78.93,32.35,-64,2.92
0,38.9985,29.2489,20,10000,-65,2.92
1,41.1802,38.7058,-77.93,32.35,-65,2.92
0,38.9985,29.2489,20,10000,-66,2.92
1,41.1802,38.7058,-76.93,32.35,-66,2.92
0,38.9985,29.2489,20,10000,-67,2.92
1,41.1802,38.7058,-75.93,32.35,-67,2.92
0,38.9985,29.2489,20,10000,-68,3.36
1,41.1802,38.7058,-74.93,32.19,-68,3.36
0,38.9985,29.2489,20,10000,-69,1.75
1,41.1802,38.7058,-73.93,32.41,-69,1.75
0,38.9985,29.2489,20,10000,-70,1.58
1,41.1802,38.7058,-72.93,32.45,-70,1.58
0,38.9985,29.2489,20,10000,-71,1.01
1,41.1802,38.7058,-71.93,32.54,-71,1.01
0,38.9985,29.2489,20,10000,-72,1.01
1,41.1802,38.7058,-70.93,32.54,-72,1.01
0,38.9985,29.2489,20,10000,-73,0.84
1,41.1802,38.7058,-69.93,32.8,-73,0.84
0,38.9985,29.2489,20,10000,-74,0.84
1,41.1802,38.7058,-68.93,32.8,-74,0.84
0,38.9985,29.2489,20,10000,-75,0.84
1,41.1802,38.7058,-67.93,32.8,-75,0.84
0,38.9985,29.2489,20,10000,-76,0.84
1,41.1802,38.7058,-66.93,32.8,-76,0.84
0,38.9985,29.2489,20,10000,-77,0.6
1,41.1802,38.7058,-65.93,32.78,-77,0.6
0,38.9985,29.2489,20,10000,-78,1.81
1,41.1802,38.7058,-61.93,32.61,-78,1.81
0,38.9985,29.2489,20,10000,-79,2.22
1,41.1802,38.7058,-61.93,32.64,-79,2.22
0,38.9985,29.2489,20,10000,-80,0.87
1,41.1802,38.7058,-61.93,32.41,-80,0.87
0,38.9985,29.2489,20,10000,-81,0.87
1,41.1802,38.7058,-61.93,32.41,-81,0.87
0,38.9985,29.2489,20,10000,-82,0.87
1,41.1802,38.7058,-61.93,32.41,-82,0.87
0,14.92,11.19,20,10000,-62,43.21
1,18.7685,5.3998,-56.83,1.48,-62,43.21
0,14.92,11.19,20,10000,-63,44.6
1,18.7685,5.3998,-56.83,8.86,-63,44.6
0,14.92,11.19,20,10000,-64,44.6
1,18.7685,5.3998,-56.83,8.86,-64,44.6
0,14.92,11.19,20,10000,-65,44.6
1,18.7685,5.3998,-56.83,8.86,-65,44.6
0,14.92,11.19,20,10000,-66,42.29
1,18.7685,5.3998,-56.83,8.86,-66,42.29
0,14.92,11.19,20,10000,-67,42.29
1,18.7685,5.3998,-56.83,8.86,-67,42.29
0,14.92,11.19,20,10000,-68,42.29
1,18.7685,5.3998,-56.83,8.86,-68,42.29
0,14.92,11.19,20,10000,-69,42.29
1,18.7685,5.3998,-56.83,8.86,-69,42.29
0,14.92,11.19,20,10000,-70,42.29
1,18.7685,5.3998,-56.83,8.86,-70,42.29
0,14.92,11.19,20,10000,-71,42.29
1,18.7685,5.3998,-56.83,8.86,-71,42.29
0,14.92,11.19,20,10000,-72,42.29
1,18.7685,5.3998,-56.83,8.86,-72,42.29
0,14.92,11.19,20,10000,-73,42.29
1,18.7685,5.3998,-56.83,8.86,-73,42.29
0,14.92,11.19,20,10000,-74,42.29
1,18.7685,5.3998,-56.83,8.86,-74,42.29
0,14.92,11.19,20,10000,-75,42.29
1,18.7685,5.3998,-56.83,8.86,-75,42.29
0,14.92,11.19,20,10000,-76,42.29
1,18.7685,5.3998,-56.83,8.86,-76,42.29
0,14.92,11.19,20,10000,-77,42.29
1,18.7685,5.3998,-56.83,8.86,-77,42.29
0,14.92,11.19,20,10000,-78,42.29
1,18.7685,5.3998,-56.83,8.86,-78,42.29
0,14.92,11.19,20,10000,-79,42.29
1,18.7685,5.3998,-56.83,8.86,-79,42.29
0,14.92,11.19,20,10000,-80,42.29
1,18.7685,5.3998,-56.83,8.86,-80,42.29
0,14.92,11.19,20,10000,-81,42.29
1,18.7685,5.3998,-56.83,8.86,-81,42.29
0,14.92,11.19,20,10000,-82,42.29
1,18.7685,5.3998,-56.83,8.86,-82,42.29
0,57.3589,43.0192,20,10000,-62,40.52
1,51.7867,44.1653,-73.06,40.52,-62,40.52
0,57.3589,43.0192,20,10000,-63,40.52
1,51.7867,44.1653,-72.06,40.52,-63,40.52
0,57.3589,43.0192,20,10000,-64,40.52
1,51.7867,44.1653,-71.06,40.52,-64,40.52
0,57.3589,43.0192,20,10000,-65,43.7
1,51.7867,44.1653,-54.06,40.68,-65,43.7
0,57.3589,43.0192,20,10000,-66,43.7
1,51.7867,44.1653,-54.06,40.68,-66,43.7
0,57.3589,43.0192,20,10000,-67,43.7
1,51.7867,44.1653,-54.06,40.68,-67,43.7
0,57.3589,43.0192,20,10000,-68,41.28
1,51.7867,44.1653,-67.06,39.49,-68,41.28
0,57.3589,43.0192,20,10000,-69,39.91
1,51.7867,44.1653,-54.06,39.24,-69,39.91
0,57.3589,43.0192,20,10000,-70,39.91
1,51.7867,44.1653,-54.06,39.24,-70,39.91
0,57.3589,43.0192,20,10000,-71,41.59
1,51.7867,44.1653,-64.06,39.11,-71,41.59
0,57.3589,43.0192,20,10000,-72,48.17
1,51.7867,44.1653,-63.06,39.84,-72,48.17
0,57.3589,43.0192,20,10000,-73,46.67
1,51.7867,44.1653,-54.06,40.86,-73,46.67
0,57.3589,43.0192,20,10000,-74,46.67
1,51.7867,44.1653,-54.06,40.86,-74,46.67
0,57.3589,43.0192,20,10000,-75,46.67
1,51.7867,44.1653,-54.06,40.86,-75,46.67
0,57.3589,43.0192,20,10000,-76,46.67
1,51.7867,44.1653,-54.06,40.86,-76,46.67
0,57.3589,43.0192,20,10000,-77,46.67
1,51.7867,44.1653,-54.06,40.86,-77,46.67
0,57.3589,43.0192,20,10000,-78,46.67
1,51.7867,44.1653,-54.06,40.86,-78,46.67
0,57.3589,43.0192,20,10000,-79,47.48
1,51.7867,44.1653,-54.06,40.85,-79,47.48
0,57.3589,43.0192,20,10000,-80,47.48
1,51.7867,44.1653,-54.06,40.85,-80,47.48
0,57.3589,43.0192,20,10000,-81,47.48
1,51.7867,44.1653,-54.06,40.85,-81,47.48
0,57.3589,43.0192,20,10000,-82,47.48
1,51.7867,44.1653,-54.06,40.85,-82,47.48
0,79.2831,59.4624,20,10000,-62,27.58
1,75.5676,67.7542,-79.87,33.05,-62,27.58
0,79.2831,59.4624,20,10000,-63,27.63
1,75.5676,67.7542,-78.87,33.05,-63,27.63
0,79.2831,59.4624,20,10000,-64,27.63
1,75.5676,67.7542,-77.87,33.05,-64,27.63
0,79.2831,59.4624,20,10000,-65,27.69
1,75.5676,67.7542,-76.87,33.05,-65,27.69
0,79.2831,59.4624,20,10000,-66,27.69
1,75.5676,67.7542,-75.87,33.05,-66,27.69
0,79.2831,59.4624,20,10000,-67,27.69
1,75.5676,67.7542,-74.87,33.05,-67,27.69
0,79.2831,59.4624,20,10000,-68,27.55
1,75.5676,67.7542,-73.87,32.23,-68,27.55
0,79.2831,59.4624,20,10000,-69,27.55
1,75.5676,67.7542,-72.87,32.24,-69,27.55
0,79.2831,59.4624,20,10000,-70,28.23
1,75.5676,67.7542,-71.87,32.24,-70,28.23
0,79.2831,59.4624,20,10000,-71,28.31
1,75.5676,67.7542,-70.87,31.79,-71,28.31
0,79.2831,59.4624,20,10000,-72,30.85
1,75.5676,67.7542,-60.87,31.94,-72,30.85
0,79.2831,59.4624,20,10000,-73,32.38
1,75.5676,67.7542,-60.87,33.09,-73,32.38
0,79.2831,59.4624,20,10000,-74,32.38
1,75.5676,67.7542,-60.87,33.09,-74,32.38
